CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
11.5107,0.5643,45.9047,0.5856,0.5748,7.5047,2.209,130.9231
11.0581,0.508,49.2432,0.5856,0.5737,6.9713,2.2135,130.311
11.1285,0.5285,50.6019,0.5846,0.5721,7.6505,2.2181,130.2865
11.1071,0.5335,49.1527,0.5837,0.5712,8.8049,2.2243,130.8134
11.1223,0.5199,44.7307,0.5836,0.5713,10.8312,2.2292,131.0739
11.1384,0.5544,44.1516,0.5852,0.5731,12.7091,2.2331,130.7309
11.6236,0.5506,46.3736,0.589,0.5779,9.8211,2.2008,130.4363
11.1458,0.5648,48.488,0.5949,0.586,7.3745,2.1808,130.7067
10.8697,0.52,48.2411,0.6019,0.5951,7.3674,2.2179,131.5305
10.8496,0.4593,48.5122,0.6088,0.603,8.9228,2.2342,132.5182
10.9164,0.5058,48.3547,0.6139,0.6095,9.5273,2.1915,133.0993
11.6029,0.6131,47.7671,0.616,0.6132,12.0054,2.19,132.7994
12.5561,0.5565,46.1051,0.6119,0.6077,15.0755,2.2044,132.1893
10.7693,0.4835,44.7833,0.6072,0.6016,14.1534,2.1771,131.7358
11.0171,0.5126,40.6314,0.6049,0.5998,11.9607,2.1862,131.1848
11.8167,0.5197,35.2929,0.6049,0.6003,12.0406,2.1946,131.1516
12.9134,0.5014,35.4323,0.6067,0.607,11.3376,2.2586,132.9482
11.1711,0.4773,38.2034,0.6103,0.6168,12.4197,2.2872,134.8586
11.3285,0.521,37.0283,0.6119,0.6228,15.4182,2.2803,135.5629
11.5937,0.6123,35.321,0.6098,0.6214,16.0108,2.2375,135.9309
11.8215,0.8057,33.952,0.6032,0.6109,16.8693,2.1877,136.121
12.1948,0.7358,34.6347,0.5941,0.5961,17.9907,2.1159,136.9224
11.7115,0.5779,33.4839,0.5849,0.5846,17.2957,2.0597,137.8282
12.533,0.531,30.8935,0.5767,0.5784,16.1693,2.1062,138.1311
14.3852,0.5601,31.0245,0.5713,0.575,16.4883,2.1565,137.719
12.0024,0.5846,34.3863,0.5665,0.5717,16.7979,2.1924,136.9413
11.484,0.6304,38.2792,0.5557,0.5615,17.6536,2.2178,136.2595
11.6168,0.5362,36.7687,0.5403,0.5429,15.3017,2.1964,135.9562
12.8777,0.5522,37.8934,0.5237,0.5211,11.4361,2.1658,135.1288
11.7938,0.5169,41.7417,0.5002,0.4914,12.9786,2.2227,133.7079
11.4557,0.5222,40.6761,0.491,0.4803,12.4155,2.2027,132.6135
11.8956,0.5397,39.5267,0.4881,0.4755,10.9564,2.1668,135.0801
12.2229,0.5922,39.1474,0.4884,0.4753,9.6156,2.1812,140.4937
11.6415,0.6023,38.2964,0.4908,0.4805,9.538,2.2094,139.9815
11.5818,0.5641,38.0725,0.4933,0.4876,10.8533,2.2168,138.5072
12.3274,0.5649,40.2326,0.4938,0.4915,10.4385,2.2201,137.3374
11.6513,0.5759,40.7959,0.4911,0.4895,10.2531,2.2138,136.458
11.3372,0.6251,40.3798,0.4863,0.483,12.4826,2.1873,136.2208
12.0876,0.6658,38.928,0.4817,0.4755,15.1045,2.1688,136.3469
11.5298,0.5646,37.3972,0.4803,0.4718,15.6986,2.1434,136.1588
11.5443,0.4988,37.2594,0.4838,0.4765,14.3725,2.1586,135.2861
13.2602,0.4627,37.2634,0.4916,0.4902,15.3385,2.2396,134.1202
14.8719,0.4568,37.083,0.5015,0.5071,17.6553,2.2646,133.4394
10.3864,0.4508,35.7321,0.51,0.5183,18.4197,2.2057,133.7999
10.3654,0.5099,35.8206,0.5151,0.5209,18.5909,2.1418,135.323
10.6219,0.6301,34.1628,0.5166,0.5192,18.4677,2.0569,137.4764
11.5654,0.7052,32.0216,0.515,0.5176,18.5428,2.0131,138.6116
13.7046,0.593,27.8197,0.5113,0.5151,18.9726,1.9261,138.3527
15.0069,0.6551,26.0156,0.5067,0.5106,18.9796,1.7987,136.8644
15.9906,0.9337,25.4646,0.5031,0.5068,18.3292,1.7413,133.9614
16.5189,0.7767,25.8769,0.502,0.5072,16.797,1.7707,130.7209
17.249,0.6426,27.4911,0.5035,0.5104,16.3214,1.9278,127.9426
13.8647,0.5984,31.1659,0.5054,0.5115,17.0464,2.0204,126.5138
12.9257,0.5636,33.1868,0.507,0.5123,17.4917,2.087,126.2291
12.0652,0.5134,32.9413,0.5103,0.5123,17.2044,2.1357,126.3835
12.1291,0.4756,37.3444,0.5143,0.5138,16.423,2.1533,126.5341
11.5657,0.456,39.2361,0.5192,0.5176,15.6617,2.1677,126.8502
11.3776,0.5031,39.0822,0.5251,0.5222,14.1733,2.1763,127.324
11.4627,0.5309,41.3061,0.5326,0.5276,12.2352,2.2022,127.7402
11.3503,0.5576,45.4464,0.5414,0.5355,11.276,2.2367,128.3361
11.2664,0.5934,46.7942,0.5505,0.5453,10.2518,2.2458,129.4199
11.2677,0.6172,44.6993,0.5578,0.553,11.2568,2.283,131.0848
11.2272,0.5521,45.7151,0.5615,0.5555,14.8008,2.2812,132.6569
11.3409,0.5775,46.5448,0.5619,0.5549,15.432,2.2909,132.7162
11.6732,0.5939,41.9508,0.562,0.5545,15.5165,2.3019,131.2055
13.4152,0.5911,39.0825,0.5611,0.5546,12.6351,2.3429,129.3347
12.0965,0.5602,40.1221,0.56,0.5579,8.6312,2.2373,128.9299
11.7556,0.5482,43.1104,0.559,0.5612,7.5426,2.2084,128.561
12.1054,0.4998,42.3046,0.5576,0.562,9.3505,2.256,128.607
11.6674,0.5017,38.8878,0.5553,0.561,11.6542,2.2876,128.8601
11.6069,0.4873,38.7723,0.5522,0.5595,10.9104,2.2896,129.3625
11.6123,0.4899,41.9573,0.5475,0.5562,10.2703,2.253,130.0914
11.7545,0.5124,45.7663,0.5405,0.5479,13.9407,2.2504,130.6516
13.2541,0.5279,44.4773,0.5312,0.534,14.8031,2.2101,130.8126
13.51,0.5122,43.0616,0.5217,0.5186,12.9062,2.1657,130.5533
12.6003,0.5237,44.2145,0.5143,0.5075,15.6128,2.1849,130.1912
12.0852,0.51,43.0158,0.5101,0.503,16.0101,2.177,130.1539
12.2331,0.5046,38.9025,0.5082,0.5021,13.265,2.087,130.1616
13.4712,0.5285,38.2706,0.5069,0.5007,13.6468,2.1085,130.2425
15.0001,0.5397,37.9372,0.5061,0.4984,15.996,2.1666,130.7428
16.4268,0.5376,34.9332,0.5068,0.4987,17.1973,2.1642,131.9456
13.0339,0.5585,34.1636,0.5102,0.5045,17.1058,2.1407,133.4538
11.8687,0.5624,33.0346,0.5159,0.5153,16.2879,2.1338,134.7221
13.4516,0.5077,35.3428,0.5222,0.5273,14.724,2.1537,136.054
12.1986,0.5216,36.8121,0.5265,0.5357,14.2767,2.1881,137.3124
11.9339,0.6298,33.9499,0.5272,0.537,14.2826,2.276,138.3833
12.1271,0.6083,32.3493,0.5242,0.5313,16.5448,2.2451,139.3878
13.9112,0.5629,32.213,0.5185,0.5217,17.8448,2.1306,139.6063
14.4011,0.5411,34.1095,0.511,0.5117,16.9838,2.0854,138.9656
14.7178,0.5467,36.867,0.5023,0.5022,14.8693,2.0711,138.0439
12.4448,0.5859,35.7895,0.4925,0.4912,16.3681,2.0766,137.7029
12.5068,0.5522,31.9174,0.4827,0.4777,17.3022,2.0673,137.9631
12.6479,0.5514,32.1918,0.4751,0.4651,17.0807,2.0647,138.638
12.1603,0.5328,31.4663,0.4714,0.4587,16.3319,2.0916,139.3634
12.5091,0.5585,29.8885,0.4723,0.4601,17.1388,2.1487,139.5749
12.9719,0.5774,32.2441,0.4765,0.4669,15.2381,2.19,138.9881
12.7744,0.5693,36.639,0.4821,0.4755,12.0382,2.2898,137.8606
11.9789,0.5666,35.9863,0.4872,0.4825,12.7171,2.2372,136.741
11.9908,0.5782,35.1841,0.4912,0.4861,13.1212,2.189,136.2799
9.224,0.1615,13.8974,1.7413,1.7332,5.8772,2.447,77.261
9.2311,0.1539,14.4146,1.772,1.7618,5.7223,2.4545,77.4696
9.2279,0.1493,14.8462,1.8028,1.7915,5.2905,2.4687,77.8861
9.1973,0.1492,15.9905,1.8202,1.807,5.4222,2.466,78.6471
9.2179,0.1495,17.9534,1.8119,1.7951,5.7934,2.4585,79.8899
9.231,0.1481,20.6929,1.7936,1.7724,5.7375,2.4781,81.5989
9.2216,0.1651,23.4412,1.7853,1.7617,5.4007,2.5062,83.2394
9.2222,0.1629,25.0869,1.7787,1.7573,4.6574,2.5037,84.1796
9.2266,0.1613,23.0132,1.7664,1.752,4.424,2.5222,84.3448
9.2197,0.1581,19.4518,1.775,1.768,4.7327,2.4851,83.8941
9.1993,0.1612,17.5176,1.83,1.8277,5.0617,2.5002,82.9973
9.2219,0.1551,16.8276,1.9071,1.9067,5.1766,2.4555,81.7778
9.2219,0.1421,17.2171,1.951,1.9515,5.0583,2.5006,80.4158
9.2195,0.1426,18.2679,1.9559,1.9577,5.1635,2.4953,79.3566
9.2201,0.1448,19.7835,1.9643,1.9666,4.7342,2.5208,78.9491
6.2134,0.5548,37.6974,0.9657,0.9535,25.2566,2.2075,111.0696
6.2197,0.5562,39.6635,0.9794,0.9664,25.7312,2.1827,107.7137
6.2214,0.5267,41.213,1.0032,0.9909,26.0509,2.2048,105.2498
6.2125,0.4959,41.7997,1.026,1.1818,26.6734,2.291,102.8294
6.2106,0.4852,41.6937,1.0499,1.2511,27.2642,2.3197,99.7515
6.2151,0.5345,40.695,1.0599,1.3006,26.8424,2.2338,96.7435
6.2152,0.5313,40.2522,1.0468,1.2239,26.1754,2.1763,95.2729
6.2198,0.5163,40.5262,1.1249,1.1341,26.3707,2.2297,95.7021
6.2237,0.5122,40.3004,1.1286,1.1186,26.1226,2.2765,97.3871
6.2236,0.485,39.4386,1.1271,1.1064,26.1067,2.2297,99.5064
6.2224,0.4974,37.893,1.1293,1.1051,25.7863,2.2167,101.3408
6.2171,0.4884,38.3923,1.14,1.124,25.5135,2.2244,102.7958
6.2197,0.4521,38.9406,1.1485,1.1395,25.2882,2.2596,104.4856
6.2229,0.4567,40.076,1.1476,1.1431,25.3467,2.3972,107.4554
6.2181,0.5208,36.688,1.1318,1.1456,25.2381,2.3771,105.9425
6.2123,0.5658,33.8725,1.1275,1.1451,24.9688,2.3139,105.3938
6.2399,0.552,32.5127,1.1351,1.1309,25.0025,2.8075,105.2928
6.2779,0.65,32.9426,1.139,1.1222,23.4457,2.5428,108.1598
6.3831,0.6398,38.4437,1.1284,1.1343,22.0138,1.9923,109.5599
6.6022,0.5095,44.4087,1.1178,1.1452,21.8487,1.9498,107.7676
7.6321,0.4487,48.567,1.1227,1.1545,21.8817,2.0432,102.6158
9.0037,0.4243,49.3167,1.1339,1.1726,21.9125,2.1486,98.0723
9.5749,0.4226,50.4126,1.1484,1.273,21.278,2.221,95.4483
9.1829,0.3973,53.9882,1.1664,1.4558,20.8815,2.2883,95.0814
8.8679,0.3483,54.0966,1.1798,1.5916,20.9507,2.3084,96.7936
8.9091,0.3676,53.1872,1.356,1.5003,21.0711,2.3264,97.8968
9.0518,0.3806,56.2695,1.5393,1.5708,21.1383,2.3352,99.6247
9.063,0.3755,57.8355,1.3415,1.3812,20.9631,2.3353,98.8131
8.7482,0.3792,57.2526,1.2606,1.3244,19.7025,2.2806,97.2924
8.5559,0.4012,54.8699,1.0619,1.1064,19.2087,2.2356,95.842
8.4545,0.3936,52.5096,1.0322,1.1208,19.936,2.3524,95.7049
8.3644,0.3403,51.2474,1.0299,1.1377,21.1582,2.4793,96.7075
8.3839,0.3399,51.6033,0.9921,1.121,21.425,2.4059,98.6508
8.6725,0.3742,53.7708,0.9694,1.1155,20.9873,2.2673,99.8325
9.3537,0.3294,56.8561,1.2944,1.3568,20.9647,2.2932,98.6653
9.9687,0.3005,60.1576,1.327,1.3624,21.2603,2.3316,100.4588
10.147,0.3578,61.9413,1.179,1.2858,21.2447,2.3448,104.0225
10.0797,0.4218,56.4029,1.2972,1.4013,21.3291,2.3644,108.9183
10.2003,0.4675,51.2224,1.1134,1.172,21.7085,2.2908,106.6645
10.6377,0.4799,43.2799,0.9771,0.9905,22.0129,2.1406,104.6712
10.8284,0.4563,35.5583,1.028,1.1068,21.5649,2.0016,109.8887
12.0706,0.4509,31.5828,1.0212,1.1827,19.7227,2.0178,118.956
13.5087,0.608,28.94,0.9481,1.1287,19.0686,2.0649,125.1111
14.2501,0.6154,27.8116,1.0909,1.2425,19.2624,2.0295,127.6885
17.3825,0.6005,25.4012,1.2464,1.3232,18.7604,1.9852,127.4379
19.5598,0.6897,23.2503,1.1004,1.1487,17.7088,2.0716,125.8374
20.3532,0.5895,23.9808,1.1116,1.1925,17.0718,2.2696,122.2697
20.8475,0.5752,24.5709,1.4821,1.6496,16.8818,2.3834,118.859
20.888,0.4791,24.4362,1.4092,1.6029,15.8742,2.4377,117.7235
21.0642,0.3865,23.8028,1.3079,1.504,17.3168,2.4407,121.4963
20.8425,0.3794,24.4967,1.3554,1.5535,18.9806,2.3717,128.0675
17.8591,0.4365,26.0944,1.3279,1.5281,18.9296,2.1188,134.9272
14.5787,0.4627,27.6109,1.1841,1.3853,17.7238,2.0567,139.5882
14.8368,0.5457,28.8703,1.1403,1.3543,15.5878,2.1616,139.9243
15.7556,0.6152,31.984,1.1776,1.3955,15.159,2.1878,136.8147
16.3047,0.5292,37.3081,1.2525,1.4593,16.0362,2.2893,131.2143
15.502,0.527,42.2986,1.243,1.445,14.6447,2.2949,124.2243
11.8555,0.4668,46.328,1.2155,1.4154,10.555,2.2567,118.2193
9.3609,0.3831,48.0771,1.2321,1.4311,9.2634,2.3114,111.8608
8.9716,0.3298,49.5757,1.2972,1.498,11.5042,2.3423,106.9135
8.9432,0.2935,50.4867,1.2864,1.4811,12.455,2.3377,102.6091
8.9464,0.2814,50.8465,1.218,1.4023,11.0508,2.303,99.6021
8.9743,0.2675,50.8271,1.19,1.3617,8.7185,2.29,97.9956
9.0088,0.2841,50.5408,1.1599,1.3274,12.3446,2.3726,98.5076
9.1012,0.305,52.1669,1.0359,1.1989,16.4842,2.418,99.8277
9.1703,0.3306,52.3184,0.9412,1.1219,16.3638,2.4033,101.4574
9.2511,0.3545,52.6824,0.9054,1.1018,13.0865,2.3417,104.0133
9.3525,0.3606,52.2718,0.9253,1.0927,11.5097,2.2958,106.1581
9.5189,0.3652,51.6958,0.9549,1.1112,12.6646,2.2828,108.5766
9.6205,0.3652,49.55,0.8996,1.0527,12.8346,2.2762,108.1913
9.6111,0.322,49.7869,0.7499,0.9106,12.3703,2.2695,108.805
9.4713,0.3051,50.8892,0.7109,0.8987,10.0015,2.2238,109.7174
9.344,0.3152,50.1358,0.7415,0.9392,11.1512,2.192,110.8424
9.3727,0.3454,50.3735,0.7577,0.943,13.5005,2.2,110.9787
9.402,0.3887,52.4561,0.7444,0.9121,14.0611,2.2437,109.9344
9.3969,0.3831,52.2428,0.6735,0.8054,13.5414,2.2438,107.8137
9.4044,0.3651,51.1022,0.6308,0.7819,11.5474,2.2191,107.1977
9.3613,0.3578,51.2119,0.6187,0.7857,7.8778,2.2077,107.1168
9.3109,0.3451,48.5233,0.669,0.8156,7.9901,2.2214,108.8052
9.2393,0.3496,48.0612,0.6489,0.7882,10.6209,2.2268,110.2248
9.1889,0.3658,47.641,0.5198,0.6269,9.7577,2.2056,110.6973
9.1925,0.3587,45.393,0.5044,0.6148,7.6004,2.1387,110.5344
9.1991,0.3437,44.8086,0.5209,0.6453,5.7024,2.1235,111.4176
9.2019,0.3443,45.9876,0.5091,0.6191,5.2456,2.1732,114.3665
9.229,0.3573,46.1425,0.4938,0.5762,7.7891,2.222,116.0927
9.2742,0.3637,46.5263,0.4847,0.5324,9.8461,2.2223,116.8767
9.2921,0.3458,48.4512,0.4904,0.5314,7.9702,2.2076,117.5415
9.3042,0.3365,50.6628,0.5297,0.5783,6.4934,2.1835,115.6494
9.3232,0.3633,51.9818,0.5915,0.6984,9.4091,2.2071,115.8716
9.357,0.3679,54.4849,0.5726,0.6929,13.3443,2.2405,115.2132
9.3688,0.3694,60.5397,0.5754,0.6514,12.6778,2.2359,116.303
9.3559,0.3736,60.2506,0.5937,0.6552,11.0138,2.2233,116.1095
9.3473,0.3549,56.7652,0.5701,0.646,7.9984,2.2267,113.4733
9.1938,0.3417,55.0636,0.5494,0.6251,5.6921,2.2174,106.8769
9.0638,0.3794,55.2639,0.5636,0.6208,6.3213,2.2439,100.3176
9.062,0.385,55.2416,0.6213,0.6369,7.0488,2.3012,93.0133
9.0662,0.3487,54.9786,0.7657,0.7301,8.0589,2.3461,88.0126
9.0964,0.2964,52.9991,1.0512,1.0136,10.851,2.39,87.4634
9.2076,0.28,51.7735,1.5116,1.5523,12.5766,2.4834,87.584
9.3821,0.2695,44.948,1.9794,2.2262,11.7274,2.5377,87.8209
9.576,0.2319,39.6886,1.8565,2.0602,9.1863,2.4998,88.6907
9.6794,0.2356,39.4752,2.0522,2.2415,8.2355,2.4483,90.2045
9.6801,0.2444,36.7822,2.4122,2.6157,10.1497,2.4139,92.566
9.6715,0.2657,38.019,2.393,2.6519,11.1355,2.4021,93.113
9.6913,0.3106,45.3959,2.39,2.8262,11.9312,2.3542,91.8725
9.7011,0.3282,48.3049,1.7553,2.0313,11.7129,2.3578,89.9683
9.7001,0.3165,46.4794,1.413,1.5755,15.1784,2.4847,89.6041
9.7088,0.2962,45.012,2.8025,3.1038,17.6319,2.5506,91.5496
9.6858,0.2867,49.2532,3.5328,3.8392,12.858,2.4105,95.6817
9.4908,0.317,50.6184,0.9026,0.9767,8.3708,2.222,99.2182
9.3731,0.324,48.1799,0.5325,0.603,7.3735,2.1445,100.0847
9.3502,0.3015,48.8531,0.551,0.6358,7.0614,2.1917,98.3629
9.0612,0.2842,50.0379,0.5846,0.6585,6.4969,2.2453,97.1632
8.8618,0.2861,51.4817,0.5541,0.6098,6.2911,2.2724,97.467
8.8373,0.2901,53.2259,0.5207,0.5658,6.7523,2.2709,99.4342
8.8263,0.295,49.7356,0.5636,0.6377,8.0751,2.2525,101.6518
8.8487,0.3413,47.2428,0.556,0.644,14.7058,2.2757,103.527
8.9329,0.4142,48.1426,0.5559,0.6443,17.109,2.2206,104.4913
9.2372,0.5124,49.1791,0.5558,0.6446,15.3471,2.1656,104.0738
9.4253,0.4958,50.1104,0.5261,0.5851,12.1117,2.2076,101.5629
9.2902,0.4474,50.2072,0.4623,0.5108,8.2405,2.1757,96.6527
9.1528,0.3732,52.6455,0.4421,0.5229,6.7982,2.133,92.363
8.8475,0.3302,51.1717,0.424,0.5312,6.5675,2.1432,91.2531
8.6401,0.2821,48.5174,0.3879,0.4841,6.4343,2.1581,92.9922
8.5741,0.255,45.8559,0.3711,0.4401,6.444,2.1565,94.5577
8.5334,1.344,42.8276,0.3437,0.3995,5.9856,2.1501,95.4018
8.5409,43.7264,38.6193,0.4254,0.4911,6.0281,2.136,95.6767
8.5512,365.885,36.8993,0.3821,0.465,5.9517,2.1316,95.7638
8.5504,237.5623,37.1879,0.365,0.4273,5.45,2.1387,95.7608
8.5588,0.1377,36.7486,0.365,0.4273,5.3247,2.1449,94.7895
8.5639,0.1941,34.6799,0.3565,0.435,5.2005,2.1535,93.6111
8.5832,0.2332,32.1756,0.3507,0.4496,5.1141,2.1538,92.5497
8.5742,0.2519,31.6404,0.3508,0.4518,5.2969,2.1572,91.197
8.5597,0.2468,31.3027,0.349,0.4492,5.6608,2.1686,89.5986
8.5602,0.2372,29.9908,0.3526,0.4426,5.9019,2.169,88.5588
8.5714,0.2101,30.5028,0.3565,0.4358,6.229,2.1775,88.8466
8.579,0.2175,30.7923,0.361,0.427,6.3579,2.1856,89.2984
8.5701,0.2283,32.1298,0.3564,0.4201,6.4362,2.1849,89.3035
8.5736,0.2144,31.7182,0.3401,0.4259,6.3139,2.1868,89.0154
8.5801,0.1981,30.0022,0.3173,0.4135,6.4879,2.1835,88.8405
8.5797,0.205,29.679,0.2817,0.4225,6.5479,2.1865,88.7451
8.5764,0.218,29.1338,0.2454,0.5897,6.4003,2.1892,88.7608
8.5761,0.2182,28.904,0.327,0.5519,5.8567,2.1872,88.9131
8.5862,0.2162,29.0382,0.8978,0.9163,5.7027,2.1957,89.0773
8.5434,0.2193,28.4844,0.4248,0.6031,6.1042,2.2064,89.3639
8.5354,0.2256,29.27,0.2755,0.4943,6.3324,2.1981,89.5091
8.5415,0.2302,29.1768,0.3105,0.4532,5.7388,2.1901,89.8391
8.5071,0.2229,28.939,0.3306,0.4359,4.9513,2.181,89.625
8.5104,0.2117,28.6105,0.3287,0.4059,4.6897,2.1737,89.4613
8.5458,0.216,27.5003,0.3265,0.4011,4.5977,2.1804,89.312
8.5514,0.2149,29.4591,0.3281,0.3981,4.722,2.179,89.1582
8.5349,0.2065,30.9365,0.3298,0.3951,5.4339,2.1788,88.9567
8.4062,0.2172,30.0029,0.4294,0.6658,6.2728,2.1856,88.6346
8.3823,0.2311,28.6277,0.5407,0.7546,6.3014,2.168,88.3339
8.4329,0.237,27.8158,0.3646,0.4323,6.0299,2.1528,88.2552
8.4682,0.2321,28.2504,0.3909,0.5503,6.0523,2.1678,88.4742
8.5027,0.2203,27.5646,0.3938,0.4909,6.7482,2.1953,88.9513
8.4103,0.2201,26.1363,0.3937,0.4443,8.3667,2.1918,89.1118
8.2695,0.2151,26.2568,0.3634,0.42,12.0624,2.2164,89.7984
8.2372,0.2104,26.7496,0.4049,0.4641,14.5276,2.2262,91.0686
8.2467,0.2224,26.5805,0.4181,0.4811,13.8068,2.1094,93.236
8.1275,0.2283,26.947,0.4234,0.4709,10.9147,1.4176,94.3377
7.9238,0.2264,28.2519,0.4387,0.4638,7.2557,1.6994,94.0163
6.9101,0.2272,29.4154,0.4753,0.477,5.7698,2.2027,92.6732
6.1669,0.2292,29.7649,0.4726,0.4768,5.5741,2.2003,90.4193
6.0855,0.214,31.8625,0.4306,0.4395,5.1066,2.2141,89.2872
6.0795,0.1974,31.6423,0.4553,0.4503,4.9536,2.2112,88.8087
6.0805,0.2059,31.0798,0.4728,0.4638,4.67,2.1816,88.6753
6.085,0.2061,31.8061,0.4703,0.4611,4.2461,2.1723,88.5092
6.0827,0.1967,30.9519,0.4731,0.4625,4.0951,2.2573,88.2541
6.0862,0.1937,30.4114,0.482,0.4694,4.1574,2.2084,88.0259
6.0924,0.1971,30.2456,0.4858,0.4716,4.1161,2.2466,87.6756
6.0886,0.1973,30.7917,0.4918,0.4771,4.2544,2.257,87.4412
6.0839,0.1981,31.4812,0.5007,0.4861,4.2213,2.2427,87.2353
6.088,0.1977,31.0353,0.4951,0.4836,4.0301,2.2104,87.0802
6.0898,0.2018,30.0411,0.4906,0.4802,4.1329,2.1976,86.9408
6.0943,0.196,30.1953,0.4957,0.4847,4.2352,2.2192,86.8601
6.0972,0.187,31.4319,0.4937,0.4824,4.017,2.2285,86.9569
6.0869,0.1899,32.7493,0.4888,0.4766,3.7073,2.2125,87.2207
6.1027,0.1953,32.069,0.4874,0.4752,3.7484,2.2034,87.713
6.1004,0.1962,31.2042,0.4839,0.4697,3.7893,2.2143,88.37
6.091,0.195,30.3847,0.4859,0.4709,3.7272,2.2262,88.9082
6.0953,0.2003,31.8586,0.4838,0.4694,3.9045,2.2077,89.1957
6.0878,0.2083,33.2741,0.4774,0.4607,3.8236,2.1997,89.2012
6.0842,0.2021,31.2521,0.4712,0.4569,3.7353,2.2116,88.98
6.0827,0.197,30.4757,0.4652,0.452,3.813,2.2174,88.6442
6.0783,0.2026,30.2937,0.4659,0.452,3.7818,2.2132,88.7167
6.0862,0.2041,29.3631,0.4654,0.4523,3.9095,2.2091,88.9102
6.0928,0.2004,30.2919,0.4704,0.4566,4.0587,2.2043,89.0437
6.092,0.2022,29.776,0.4783,0.4644,3.778,2.2098,89.0612
6.086,0.2122,28.6946,0.4787,0.4656,3.7595,2.2123,88.9436
6.0868,0.2108,28.1834,0.4754,0.4634,3.9184,2.2089,88.8241
6.0793,0.2064,28.7657,0.4783,0.4663,4.0708,2.202,88.6794
6.0832,0.1982,29.948,0.4826,0.4708,3.9274,2.206,88.4948
6.4987,0.3281,39.5294,0.3158,0.3208,4.1995,2.0344,106.4037
6.5143,0.3191,37.5482,0.3337,0.3382,3.9887,2.0707,104.182
6.4295,0.2887,35.3139,0.3733,0.3473,4.0697,2.0935,101.0345
6.4681,0.2679,33.6884,0.3863,0.3472,5.3718,2.1231,97.6137
6.5293,0.266,31.4845,0.3806,0.3496,6.2141,2.1374,95.3596
6.5452,0.2713,31.7905,0.3954,0.3683,4.9843,2.1316,94.1959
6.6662,0.2728,33.306,0.3777,0.347,3.3757,2.1306,93.9402
6.8222,0.2744,33.2621,0.3792,0.3537,3.2147,2.1508,93.1656
6.8858,0.2534,32.3165,0.3884,0.3654,3.4938,2.1734,93.0903
6.8902,0.2505,31.0581,0.3892,0.3671,3.5818,2.1583,93.64
6.8926,0.2511,30.1154,0.3872,0.367,3.6385,2.1705,93.3669
6.9131,0.2345,30.7125,0.3851,0.3689,3.3699,2.1916,92.6939
6.928,0.2323,30.3726,0.3898,0.3826,3.2598,2.1895,91.212
6.9186,0.2414,30.7714,0.393,0.39,3.2113,2.2017,90.3452
6.9228,0.2459,32.0753,0.4276,0.4282,3.3011,2.2156,90.2128
6.9002,0.2486,31.2748,0.4236,0.4377,3.6152,2.2211,89.7303
6.8793,0.2462,31.7473,0.4516,0.4685,3.7267,2.2261,89.957
6.8801,0.2407,34.6536,0.4444,0.4531,4.3474,2.2205,89.338
6.8035,0.2461,41.4529,0.5174,0.5163,5.6247,2.1764,90.0477
6.6956,0.289,48.3771,0.6684,0.6678,11.8643,2.1934,91.3963
6.5773,0.3339,55.7364,0.6744,0.7042,14.7799,2.2481,93.3849
6.5878,0.3115,61.9108,0.642,0.6833,13.0092,2.2707,95.4447
7.078,0.3183,63.5434,0.7943,0.7392,7.8099,2.2676,97.5091
7.4418,0.3889,60.3004,0.6764,0.6398,5.6859,2.2738,99.3952
6.8401,0.4825,52.9106,0.4083,0.39,6.2281,2.2484,99.6711
6.3829,0.4299,49.6476,0.4909,0.5099,5.6344,2.2366,97.73
6.3849,0.2936,49.687,0.5981,0.6463,4.5365,2.266,92.4439
6.4387,0.2429,47.1226,0.4628,0.4672,3.844,2.2434,88.7629
6.476,0.2528,41.6982,0.4327,0.4404,3.8525,2.1996,86.5646
6.506,0.2693,38.3608,0.4504,0.4673,3.8715,2.202,86.6832
6.6278,0.2445,34.3755,0.4403,0.4573,3.8261,2.2155,87.8478
6.714,0.2137,29.9532,0.4347,0.4548,3.3527,2.213,89.3559
6.8648,0.2149,27.9028,0.3695,0.3878,2.9315,2.1918,91.0155
6.9791,0.2182,28.5134,0.3562,0.3746,2.899,2.182,92.9279
7.0096,0.2083,28.9443,0.3451,0.3641,3.1433,2.1741,94.7159
7.0369,0.2008,28.9147,0.3343,0.3503,3.2166,2.1603,96.0813
7.052,0.2078,29.3709,0.3381,0.341,3.1593,2.1511,96.7762
7.0525,0.2197,29.0683,0.5642,0.5492,3.2575,2.151,97.0089
7.0446,0.2305,29.0675,0.4026,0.3899,3.2663,2.1471,97.2541
7.0227,0.2318,29.7794,0.3274,0.3349,3.2611,2.149,97.6415
7.0158,0.227,30.1989,0.3314,0.3474,3.2535,2.1452,98.5232
7.0423,0.2326,29.052,0.3412,0.3539,3.1641,2.1471,99.6942
7.0639,0.2358,29.7275,0.3576,0.3617,3.1245,2.1426,100.6933
7.0657,0.2262,29.625,0.3685,0.3678,2.8474,2.1428,101.8582
7.0698,0.2237,28.0664,0.3788,0.3797,2.6803,2.1534,101.0764
7.0704,0.2336,28.993,0.3788,0.3835,2.5938,2.157,100.7554
7.0641,0.2277,30.887,0.3892,0.3905,2.6487,2.1699,99.0167
7.0564,0.2255,29.557,0.4247,0.4138,2.8328,2.176,96.6483
